ordernumber,orderdate,city,state,territory,postalcode,productcode,productline,quantityordered,priceeach,msrp,sales,sales_pred_rf,ano,mes,dia_semana,error_prediccion,porcentaje_error_prediccion
10301,2003-10-05,Oslo,No asignado,EMEA,N 0106,S24_1046,Classic Cars,27,72.02,73,1944.54,1971.51,2003,10,Sunday,26.97,0.01
10311,2004-10-16,Madrid,No asignado,EMEA,28034,S24_1046,Classic Cars,26,87.45,73,2273.7,2260.22,2004,10,Saturday,-13.48,-0.01
10321,2004-11-04,New Bedford,MA,No asignado,50553,S24_1046,Classic Cars,30,70.55,73,2116.5,2130.31,2004,11,Thursday,13.81,0.01
10332,2004-11-17,Manchester,Isle of Wight,EMEA,EC2 5NT,S24_1046,Classic Cars,23,56.84,73,1307.32,1315.39,2004,11,Wednesday,8.07,0.01
10344,2004-11-25,Marseille,No asignado,EMEA,13008,S24_1046,Classic Cars,29,59.53,73,1726.37,1723.81,2004,11,Thursday,-2.56,-0.0
10367,2005-01-12,Pasadena,CA,No asignado,90003,S24_1046,Classic Cars,21,60.37,73,1267.77,1251.67,2005,1,Wednesday,-16.1,-0.01
10380,2005-02-16,Madrid,No asignado,EMEA,28034,S24_1046,Classic Cars,34,100.0,73,3441.82,3857.48,2005,2,Wednesday,415.66,0.12
10407,2005-04-22,San Jose,CA,No asignado,94217,S24_1046,Classic Cars,26,76.43,73,1987.18,1991.93,2005,4,Friday,4.75,0.0
10420,2005-05-29,Chatswood,NSW,APAC,2067,S24_1046,Classic Cars,60,64.67,73,3880.2,3509.99,2005,5,Sunday,-370.21,-0.1
10104,2003-01-31,Madrid,No asignado,EMEA,28034,S24_1444,Classic Cars,35,55.49,57,1942.15,1945.34,2003,1,Friday,3.19,0.0
10115,2003-04-04,NYC,NY,No asignado,10022,S24_1444,Classic Cars,47,69.36,57,3259.92,3242.49,2003,4,Friday,-17.43,-0.01
10127,2003-06-03,NYC,NY,No asignado,10022,S24_1444,Classic Cars,20,60.69,57,1213.8,1227.63,2003,6,Tuesday,13.83,0.01
10141,2003-08-01,Espoo,No asignado,EMEA,FIN-02271,S24_1444,Classic Cars,20,54.33,57,1086.6,1132.68,2003,8,Friday,46.08,0.04
10152,2003-09-25,South Brisbane,Queensland,APAC,4101,S24_1444,Classic Cars,25,65.31,57,1632.75,1646.46,2003,9,Thursday,13.71,0.01
10165,2003-10-22,Singapore,No asignado,Japan,79903,S24_1444,Classic Cars,25,69.36,57,1734.0,1745.34,2003,10,Wednesday,11.34,0.01
10176,2003-11-06,Reggio Emilia,No asignado,EMEA,42100,S24_1444,Classic Cars,27,68.78,57,1857.06,1876.81,2003,11,Thursday,19.75,0.01
10184,2003-11-14,Sevilla,No asignado,EMEA,41101,S24_1444,Classic Cars,31,60.11,57,1863.41,1861.79,2003,11,Friday,-1.62,-0.0
10195,2003-11-25,White Plains,NY,No asignado,24067,S24_1444,Classic Cars,44,66.47,57,2924.68,2943.92,2003,11,Tuesday,19.24,0.01
10207,2003-12-09,Boston,MA,No asignado,51003,S24_1444,Classic Cars,49,46.82,57,2294.18,2289.34,2003,12,Tuesday,-4.84,-0.0
10220,2004-02-12,Dublin,No asignado,EMEA,2,S24_1444,Classic Cars,26,56.07,57,1457.82,1433.97,2004,2,Thursday,-23.85,-0.02
10230,2004-03-15,Frankfurt,No asignado,EMEA,60528,S24_1444,Classic Cars,36,54.33,57,1955.88,1948.05,2004,3,Monday,-7.83,-0.0
10246,2004-05-05,Madrid,No asignado,EMEA,28034,S24_1444,Classic Cars,44,52.6,57,2314.4,2357.7,2004,5,Wednesday,43.3,0.02
10259,2004-06-15,Singapore,No asignado,APAC,69045,S24_1444,Classic Cars,28,46.82,57,1310.96,1325.92,2004,6,Tuesday,14.96,0.01
10271,2004-07-20,San Rafael,CA,No asignado,97562,S24_1444,Classic Cars,45,64.74,57,2913.3,2897.97,2004,7,Tuesday,-15.33,-0.01
10282,2004-08-20,San Rafael,CA,No asignado,97562,S24_1444,Classic Cars,29,46.82,57,1357.78,1355.25,2004,8,Friday,-2.53,-0.0
10292,2004-09-08,NYC,NY,No asignado,10022,S24_1444,Classic Cars,40,53.75,57,2150.0,2179.5,2004,9,Wednesday,29.5,0.01
10305,2004-10-13,Cambridge,MA,No asignado,51247,S24_1444,Classic Cars,45,61.85,57,2783.25,2790.79,2004,10,Wednesday,7.54,0.0
10314,2004-10-22,Aaarhus,No asignado,EMEA,8200,S24_1444,Classic Cars,44,53.18,57,2339.92,2369.22,2004,10,Friday,29.3,0.01
10324,2004-11-05,NYC,NY,No asignado,10022,S24_1444,Classic Cars,25,69.16,57,1729.0,1735.62,2004,11,Friday,6.62,0.0
10336,2004-11-20,Paris,No asignado,EMEA,75012,S24_1444,Classic Cars,45,100.0,57,5972.4,7332.82,2004,11,Saturday,1360.42,0.23
10349,2004-12-01,NYC,NY,No asignado,10022,S24_1444,Classic Cars,48,47.4,57,2275.2,2266.73,2004,12,Wednesday,-8.47,-0.0
10358,2004-12-10,Madrid,No asignado,EMEA,28034,S24_1444,Classic Cars,44,60.76,57,2673.44,2679.25,2004,12,Friday,5.81,0.0
10371,2005-01-23,San Rafael,CA,No asignado,97562,S24_1444,Classic Cars,25,97.27,57,2431.75,2432.58,2005,1,Sunday,0.83,0.0
10383,2005-02-22,Madrid,No asignado,EMEA,28034,S24_1444,Classic Cars,22,91.76,57,2018.72,2029.89,2005,2,Tuesday,11.17,0.01
10394,2005-03-15,Madrid,No asignado,EMEA,28034,S24_1444,Classic Cars,31,50.29,57,1558.99,1579.48,2005,3,Tuesday,20.49,0.01
10412,2005-05-03,Madrid,No asignado,EMEA,28034,S24_1444,Classic Cars,21,52.6,57,1104.6,1108.27,2005,5,Tuesday,3.67,0.0
10425,2005-05-31,Nantes,No asignado,EMEA,44000,S24_1444,Classic Cars,55,46.82,57,2575.1,2299.85,2005,5,Tuesday,-275.25,-0.11
10107,2003-02-24,NYC,NY,No asignado,10022,S24_1578,Motorcycles,25,100.0,112,2845.75,2754.03,2003,2,Monday,-91.72,-0.03
10120,2003-04-29,Melbourne,Victoria,APAC,3004,S24_1578,Motorcycles,35,98.05,112,3431.75,3372.23,2003,4,Tuesday,-59.52,-0.02
10134,2003-07-01,Paris,No asignado,EMEA,75508,S24_1578,Motorcycles,35,93.54,112,3273.9,3271.06,2003,7,Tuesday,-2.84,-0.0
10145,2003-08-25,Pasadena,CA,No asignado,90003,S24_1578,Motorcycles,43,95.8,112,4119.4,4141.4,2003,8,Monday,22.0,0.01
10159,2003-10-10,San Francisco,CA,No asignado,00000,S24_1578,Motorcycles,44,100.0,112,5355.68,5319.67,2003,10,Friday,-36.01,-0.01
10168,2003-10-28,Burlingame,CA,No asignado,94217,S24_1578,Motorcycles,50,100.0,112,5747.5,5835.46,2003,10,Tuesday,87.96,0.02
10180,2003-11-11,Lille,No asignado,EMEA,59000,S24_1578,Motorcycles,48,100.0,112,5355.36,5553.57,2003,11,Tuesday,198.21,0.04
10188,2003-11-18,Bergen,No asignado,EMEA,N 5804,S24_1578,Motorcycles,25,100.0,112,2535.75,2755.94,2003,11,Tuesday,220.19,0.09
10201,2003-12-01,San Francisco,CA,No asignado,00000,S24_1578,Motorcycles,39,100.0,112,4351.23,4442.31,2003,12,Monday,91.08,0.02
10211,2004-01-15,Paris,No asignado,EMEA,75016,S24_1578,Motorcycles,25,90.16,112,2254.0,2261.97,2004,1,Thursday,7.97,0.0
10223,2004-02-20,Melbourne,Victoria,APAC,3004,S24_1578,Motorcycles,32,91.29,112,2921.28,2928.4,2004,2,Friday,7.12,0.0
10237,2004-04-05,NYC,NY,No asignado,10022,S24_1578,Motorcycles,20,100.0,112,2299.0,2527.51,2004,4,Monday,228.51,0.1
10251,2004-05-18,Newark,NJ,No asignado,94019,S24_1578,Motorcycles,26,100.0,112,2637.18,2821.67,2004,5,Tuesday,184.49,0.07
10263,2004-06-28,Bridgewater,CT,No asignado,97562,S24_1578,Motorcycles,42,100.0,112,4307.52,4548.32,2004,6,Monday,240.8,0.06
10275,2004-07-23,Nantes,No asignado,EMEA,44000,S24_1578,Motorcycles,21,100.0,112,2153.76,2528.76,2004,7,Friday,375.0,0.17
10285,2004-08-27,Cambridge,MA,No asignado,51247,S24_1578,Motorcycles,34,100.0,112,3716.88,3712.05,2004,8,Friday,-4.83,-0.0
10299,2004-09-30,Helsinki,No asignado,EMEA,21240,S24_1578,Motorcycles,47,100.0,112,5455.76,5491.87,2004,9,Thursday,36.11,0.01
10309,2004-10-15,Stavern,No asignado,EMEA,4110,S24_1578,Motorcycles,21,100.0,112,2650.62,2529.7,2004,10,Friday,-120.92,-0.05
10318,2004-11-02,Allentown,PA,No asignado,70267,S24_1578,Motorcycles,48,100.0,112,6437.28,5848.0,2004,11,Tuesday,-589.28,-0.09
10329,2004-11-15,NYC,NY,No asignado,10022,S24_1578,Motorcycles,30,87.78,112,2633.4,2635.85,2004,11,Monday,2.45,0.0
10339,2004-11-23,Minato-ku,Tokyo,Japan,106-0032,S24_1578,Motorcycles,27,84.39,112,2278.53,2271.1,2004,11,Tuesday,-7.43,-0.0
10362,2005-01-05,Burlingame,CA,No asignado,94217,S24_1578,Motorcycles,50,96.92,112,4846.0,4807.55,2005,1,Wednesday,-38.45,-0.01
10374,2005-02-02,South Brisbane,Queensland,APAC,4101,S24_1578,Motorcycles,38,100.0,112,4197.1,4483.51,2005,2,Wednesday,286.41,0.07
10389,2005-03-03,Boras,No asignado,EMEA,S-844 67,S24_1578,Motorcycles,45,100.0,112,4597.65,5014.01,2005,3,Thursday,416.36,0.09
10403,2005-04-08,Liverpool,Isle of Wight,EMEA,WX1 6LT,S24_1578,Motorcycles,46,100.0,112,5287.7,5452.85,2005,4,Friday,165.15,0.03
10417,2005-05-13,Madrid,No asignado,EMEA,28034,S24_1578,Motorcycles,35,100.0,112,3550.05,3946.73,2005,5,Friday,396.68,0.11
10110,2003-03-18,Manchester,Isle of Wight,EMEA,EC2 5NT,S24_1628,Classic Cars,29,59.37,50,1721.73,1724.59,2003,3,Tuesday,2.86,0.0
10123,2003-05-20,Nantes,No asignado,EMEA,44000,S24_1628,Classic Cars,50,59.87,50,2993.5,2967.81,2003,5,Tuesday,-25.69,-0.01
10137,2003-07-10,Reims,No asignado,EMEA,51100,S24_1628,Classic Cars,26,49.81,50,1295.06,1305.83,2003,7,Thursday,10.77,0.01
10148,2003-09-11,North Sydney,NSW,APAC,2060,S24_1628,Classic Cars,47,56.85,50,2671.95,2679.98,2003,9,Thursday,8.03,0.0
10161,2003-10-17,Aaarhus,No asignado,EMEA,8200,S24_1628,Classic Cars,23,53.33,50,1226.59,1235.0,2003,10,Friday,8.41,0.01
10172,2003-11-05,Bridgewater,CT,No asignado,97562,S24_1628,Classic Cars,34,42.76,50,1453.84,1453.79,2003,11,Wednesday,-0.05,-0.0
10181,2003-11-12,Bergen,No asignado,EMEA,N 5804,S24_1628,Classic Cars,34,53.83,50,1830.22,1818.03,2003,11,Wednesday,-12.19,-0.01
10192,2003-11-20,Nashua,NH,No asignado,62005,S24_1628,Classic Cars,47,53.83,50,2530.01,2539.66,2003,11,Thursday,9.65,0.0
10204,2003-12-02,NYC,NY,No asignado,10022,S24_1628,Classic Cars,45,49.81,50,2241.45,2231.2,2003,12,Tuesday,-10.25,-0.0
10212,2004-01-16,Madrid,No asignado,EMEA,28034,S24_1628,Classic Cars,45,53.33,50,2399.85,2389.3,2004,1,Friday,-10.55,-0.0
10226,2004-02-26,San Diego,CA,No asignado,91217,S24_1628,Classic Cars,36,43.27,50,1557.72,1552.71,2004,2,Thursday,-5.01,-0.0
10241,2004-04-13,Strasbourg,No asignado,EMEA,67000,S24_1628,Classic Cars,21,40.25,50,845.25,847.09,2004,4,Tuesday,1.84,0.0
10266,2004-07-06,Reggio Emilia,No asignado,EMEA,42100,S24_1628,Classic Cars,28,48.3,50,1352.4,1342.05,2004,7,Tuesday,-10.35,-0.01
10278,2004-08-06,Las Vegas,NV,No asignado,83030,S24_1628,Classic Cars,35,45.28,50,1584.8,1592.67,2004,8,Friday,7.87,0.0
10288,2004-09-01,Singapore,No asignado,APAC,69045,S24_1628,Classic Cars,50,52.32,50,2616.0,2629.52,2004,9,Wednesday,13.52,0.01
10301,2003-10-05,Oslo,No asignado,EMEA,N 0106,S24_1628,Classic Cars,22,51.32,50,1129.04,1120.92,2003,10,Sunday,-8.12,-0.01
10311,2004-10-16,Madrid,No asignado,EMEA,28034,S24_1628,Classic Cars,45,49.3,50,2218.5,2214.34,2004,10,Saturday,-4.16,-0.0
10321,2004-11-04,New Bedford,MA,No asignado,50553,S24_1628,Classic Cars,48,42.26,50,2028.48,2017.32,2004,11,Thursday,-11.16,-0.01
10332,2004-11-17,Manchester,Isle of Wight,EMEA,EC2 5NT,S24_1628,Classic Cars,20,87.96,50,1759.2,1751.22,2004,11,Wednesday,-7.98,-0.0
10343,2004-11-24,Reims,No asignado,EMEA,51100,S24_1628,Classic Cars,27,36.21,50,977.67,989.08,2004,11,Wednesday,11.41,0.01
10367,2005-01-12,Pasadena,CA,No asignado,90003,S24_1628,Classic Cars,38,38.5,50,1463.0,1503.37,2005,1,Wednesday,40.37,0.03
10379,2005-02-10,Madrid,No asignado,EMEA,28034,S24_1628,Classic Cars,32,100.0,50,3970.56,4734.54,2005,2,Thursday,763.98,0.19
10407,2005-04-22,San Jose,CA,No asignado,94217,S24_1628,Classic Cars,64,40.25,50,2576.0,2082.47,2005,4,Friday,-493.53,-0.19
10420,2005-05-29,Chatswood,NSW,APAC,2067,S24_1628,Classic Cars,37,60.37,50,2233.69,2239.3,2005,5,Sunday,5.61,0.0
10106,2003-02-17,Bergamo,No asignado,EMEA,24100,S24_1785,Planes,28,88.63,109,2481.64,2515.45,2003,2,Monday,33.81,0.01
10120,2003-04-29,Melbourne,Victoria,APAC,3004,S24_1785,Planes,39,100.0,109,4651.53,4675.94,2003,4,Tuesday,24.41,0.01
10133,2003-06-27,Madrid,No asignado,EMEA,28034,S24_1785,Planes,41,94.1,109,3858.1,3844.11,2003,6,Friday,-13.99,-0.0
10145,2003-08-25,Pasadena,CA,No asignado,90003,S24_1785,Planes,40,87.54,109,3501.6,3508.54,2003,8,Monday,6.94,0.0
10168,2003-10-28,Burlingame,CA,No asignado,94217,S24_1785,Planes,49,100.0,109,6433.7,5840.12,2003,10,Tuesday,-593.58,-0.09
10210,2004-01-12,Osaka,Osaka,Japan,530-0003,S24_1785,Planes,27,98.48,109,2658.96,2626.56,2004,1,Monday,-32.4,-0.01
10223,2004-02-20,Melbourne,Victoria,APAC,3004,S24_1785,Planes,34,100.0,109,3608.76,3829.53,2004,2,Friday,220.77,0.06
10235,2004-04-02,Tsawassen,BC,No asignado,T2F 8M4,S24_1785,Planes,23,96.29,109,2214.67,2196.47,2004,4,Friday,-18.2,-0.01
10250,2004-05-11,San Jose,CA,No asignado,94217,S24_1785,Planes,31,88.63,109,2747.53,2734.54,2004,5,Tuesday,-12.99,-0.0
10262,2004-06-24,Madrid,No asignado,EMEA,28034,S24_1785,Planes,34,97.38,109,3310.92,3305.97,2004,6,Thursday,-4.95,-0.0
10275,2004-07-23,Nantes,No asignado,EMEA,44000,S24_1785,Planes,25,95.2,109,2380.0,2400.39,2004,7,Friday,20.39,0.01
10284,2004-08-21,Oslo,No asignado,EMEA,N 0106,S24_1785,Planes,22,100.0,109,2310.88,2573.38,2004,8,Saturday,262.5,0.11
10297,2004-09-16,Dublin,No asignado,EMEA,2,S24_1785,Planes,32,100.0,109,4061.76,3780.39,2004,9,Thursday,-281.37,-0.07
10308,2004-10-15,White Plains,NY,No asignado,24067,S24_1785,Planes,31,100.0,109,3493.7,3492.11,2004,10,Friday,-1.59,-0.0
10316,2004-11-01,Cowes,Isle of Wight,EMEA,PO31 7PJ,S24_1785,Planes,25,100.0,109,2872.25,2756.52,2004,11,Monday,-115.73,-0.04
10328,2004-11-12,Bergamo,No asignado,EMEA,24100,S24_1785,Planes,47,87.54,109,4114.38,4117.63,2004,11,Friday,3.25,0.0
10339,2004-11-23,Minato-ku,Tokyo,Japan,106-0032,S24_1785,Planes,21,50.65,109,1063.65,1070.18,2004,11,Tuesday,6.53,0.01
10353,2004-12-04,Glendale,CT,No asignado,97561,S24_1785,Planes,28,71.73,109,2008.44,2007.95,2004,12,Saturday,-0.49,-0.0
10374,2005-02-02,South Brisbane,Queensland,APAC,4101,S24_1785,Planes,46,94.1,109,4328.6,4313.18,2005,2,Wednesday,-15.42,-0.0
10386,2005-03-01,Madrid,No asignado,EMEA,28034,S24_1785,Planes,33,41.71,109,1376.43,1387.37,2005,3,Tuesday,10.94,0.01
10398,2005-03-30,Reims,No asignado,EMEA,51100,S24_1785,Planes,43,100.0,109,5552.16,5190.84,2005,3,Wednesday,-361.32,-0.07
10401,2005-04-03,Newark,NJ,No asignado,94019,S24_1785,Planes,38,96.29,109,3659.02,3628.92,2005,4,Sunday,-30.1,-0.01
10416,2005-05-10,Reggio Emilia,No asignado,EMEA,42100,S24_1785,Planes,47,88.63,109,4165.61,4147.47,2005,5,Tuesday,-18.14,-0.0
10101,2003-01-09,Frankfurt,No asignado,EMEA,60528,S24_1937,Vintage Cars,45,31.2,33,1404.0,1427.39,2003,1,Thursday,23.39,0.02
10110,2003-03-18,Manchester,Isle of Wight,EMEA,EC2 5NT,S24_1937,Vintage Cars,20,35.51,33,710.2,709.9,2003,3,Tuesday,-0.3,-0.0
10124,2003-05-21,Las Vegas,NV,No asignado,83030,S24_1937,Vintage Cars,45,37.84,33,1702.8,1687.64,2003,5,Wednesday,-15.16,-0.01
10149,2003-09-12,Brisbane,CA,No asignado,94217,S24_1937,Vintage Cars,36,33.19,33,1194.84,1190.83,2003,9,Friday,-4.01,-0.0
10162,2003-10-18,San Francisco,CA,No asignado,00000,S24_1937,Vintage Cars,37,27.22,33,1007.14,1140.51,2003,10,Saturday,133.37,0.13
10173,2003-11-05,Bergamo,No asignado,EMEA,24100,S24_1937,Vintage Cars,31,31.53,33,977.43,1006.41,2003,11,Wednesday,28.98,0.03
10182,2003-11-12,San Rafael,CA,No asignado,97562,S24_1937,Vintage Cars,39,36.84,33,1436.76,1447.54,2003,11,Wednesday,10.78,0.01
10193,2003-11-21,Glen Waverly,Victoria,APAC,3150,S24_1937,Vintage Cars,26,29.21,33,759.46,878.5,2003,11,Friday,119.04,0.16
10205,2003-12-03,Madrid,No asignado,EMEA,28034,S24_1937,Vintage Cars,32,37.17,33,1189.44,1218.08,2003,12,Wednesday,28.64,0.02
10214,2004-01-26,Madrid,No asignado,EMEA,28023,S24_1937,Vintage Cars,20,34.19,33,683.8,712.08,2004,1,Monday,28.28,0.04
10227,2004-03-02,Lyon,No asignado,EMEA,69004,S24_1937,Vintage Cars,42,29.21,33,1226.82,1269.04,2004,3,Tuesday,42.22,0.03
10243,2004-04-26,Boston,MA,No asignado,51003,S24_1937,Vintage Cars,33,29.54,33,974.82,1104.35,2004,4,Monday,129.53,0.13
10280,2004-08-17,Torino,No asignado,EMEA,10100,S24_1937,Vintage Cars,20,28.88,33,577.6,709.9,2004,8,Tuesday,132.3,0.23
10288,2004-09-01,Singapore,No asignado,APAC,69045,S24_1937,Vintage Cars,29,38.17,33,1106.93,1115.52,2004,9,Wednesday,8.59,0.01
10304,2004-10-11,Versailles,No asignado,EMEA,78000,S24_1937,Vintage Cars,23,30.2,33,694.6,825.01,2004,10,Monday,130.41,0.19
10312,2004-10-21,San Rafael,CA,No asignado,97562,S24_1937,Vintage Cars,39,29.54,33,1152.06,1191.82,2004,10,Thursday,39.76,0.03
10322,2004-11-04,Nashua,NH,No asignado,62005,S24_1937,Vintage Cars,20,100.0,33,2624.0,2589.28,2004,11,Thursday,-34.72,-0.01
10332,2004-11-17,Manchester,Isle of Wight,EMEA,EC2 5NT,S24_1937,Vintage Cars,45,81.91,33,3685.95,3677.66,2004,11,Wednesday,-8.29,-0.0
10344,2004-11-25,Marseille,No asignado,EMEA,13008,S24_1937,Vintage Cars,20,35.18,33,703.6,709.9,2004,11,Thursday,6.3,0.01
10356,2004-12-09,Paris,No asignado,EMEA,75508,S24_1937,Vintage Cars,48,100.0,33,9720.0,7611.57,2004,12,Thursday,-2108.43,-0.22
10367,2005-01-12,Pasadena,CA,No asignado,90003,S24_1937,Vintage Cars,23,36.29,33,834.67,842.53,2005,1,Wednesday,7.86,0.01
10380,2005-02-16,Madrid,No asignado,EMEA,28034,S24_1937,Vintage Cars,32,70.56,33,2257.92,2264.16,2005,2,Wednesday,6.24,0.0
10391,2005-03-09,North Sydney,NSW,APAC,2060,S24_1937,Vintage Cars,33,100.0,33,8344.71,5268.85,2005,3,Wednesday,-3075.86,-0.37
10409,2005-04-23,Singapore,No asignado,APAC,69045,S24_1937,Vintage Cars,61,29.54,33,1801.94,1628.76,2005,4,Saturday,-173.18,-0.1
10420,2005-05-29,Chatswood,NSW,APAC,2067,S24_1937,Vintage Cars,45,26.88,33,1209.6,1370.77,2005,5,Sunday,161.17,0.13
10107,2003-02-24,NYC,NY,No asignado,10022,S24_2000,Motorcycles,38,83.03,76,3155.14,3159.43,2003,2,Monday,4.29,0.0
10120,2003-04-29,Melbourne,Victoria,APAC,3004,S24_2000,Motorcycles,34,83.79,76,2848.86,2857.96,2003,4,Tuesday,9.1,0.0
10134,2003-07-01,Paris,No asignado,EMEA,75508,S24_2000,Motorcycles,43,83.03,76,3570.29,3579.29,2003,7,Tuesday,9.0,0.0
10145,2003-08-25,Pasadena,CA,No asignado,90003,S24_2000,Motorcycles,47,83.03,76,3902.41,3925.52,2003,8,Monday,23.11,0.01
10158,2003-10-10,Stavern,No asignado,EMEA,4110,S24_2000,Motorcycles,22,67.03,76,1474.66,1480.5,2003,10,Friday,5.84,0.0
10168,2003-10-28,Burlingame,CA,No asignado,94217,S24_2000,Motorcycles,29,75.41,76,2186.89,2194.1,2003,10,Tuesday,7.21,0.0
10180,2003-11-11,Lille,No asignado,EMEA,59000,S24_2000,Motorcycles,28,68.55,76,1919.4,1905.65,2003,11,Tuesday,-13.75,-0.01
10188,2003-11-18,Bergen,No asignado,EMEA,N 5804,S24_2000,Motorcycles,40,91.4,76,3656.0,3672.48,2003,11,Tuesday,16.48,0.0
10201,2003-12-01,San Francisco,CA,No asignado,00000,S24_2000,Motorcycles,25,73.88,76,1847.0,1878.93,2003,12,Monday,31.93,0.02
10210,2004-01-12,Osaka,Osaka,Japan,530-0003,S24_2000,Motorcycles,30,61.7,76,1851.0,1858.56,2004,1,Monday,7.56,0.0
10223,2004-02-20,Melbourne,Victoria,APAC,3004,S24_2000,Motorcycles,38,69.31,76,2633.78,2643.06,2004,2,Friday,9.28,0.0
10236,2004-04-03,Philadelphia,PA,No asignado,71270,S24_2000,Motorcycles,36,87.6,76,3153.6,3158.52,2004,4,Saturday,4.92,0.0
10250,2004-05-11,San Jose,CA,No asignado,94217,S24_2000,Motorcycles,32,87.6,76,2803.2,2796.44,2004,5,Tuesday,-6.76,-0.0
10263,2004-06-28,Bridgewater,CT,No asignado,97562,S24_2000,Motorcycles,37,62.46,76,2311.02,2325.66,2004,6,Monday,14.64,0.01
10275,2004-07-23,Nantes,No asignado,EMEA,44000,S24_2000,Motorcycles,30,79.98,76,2399.4,2406.01,2004,7,Friday,6.61,0.0
10285,2004-08-27,Cambridge,MA,No asignado,51247,S24_2000,Motorcycles,39,70.08,76,2733.12,2726.51,2004,8,Friday,-6.61,-0.0
10297,2004-09-16,Dublin,No asignado,EMEA,2,S24_2000,Motorcycles,32,65.51,76,2096.32,2082.61,2004,9,Thursday,-13.71,-0.01
10308,2004-10-15,White Plains,NY,No asignado,24067,S24_2000,Motorcycles,47,63.22,76,2971.34,2995.87,2004,10,Friday,24.53,0.01
10318,2004-11-02,Allentown,PA,No asignado,70267,S24_2000,Motorcycles,26,86.83,76,2257.58,2242.09,2004,11,Tuesday,-15.49,-0.01
10329,2004-11-15,NYC,NY,No asignado,10022,S24_2000,Motorcycles,37,94.43,76,3493.91,3516.8,2004,11,Monday,22.89,0.01
10340,2004-11-24,Barcelona,No asignado,EMEA,8022,S24_2000,Motorcycles,55,79.98,76,4398.9,4390.52,2004,11,Wednesday,-8.38,-0.0
10363,2005-01-06,Espoo,No asignado,EMEA,FIN-02271,S24_2000,Motorcycles,21,100.0,76,3595.62,3096.91,2005,1,Thursday,-498.71,-0.14
10375,2005-02-03,Nantes,No asignado,EMEA,44000,S24_2000,Motorcycles,23,100.0,76,2443.29,3093.61,2005,2,Thursday,650.32,0.27
10389,2005-03-03,Boras,No asignado,EMEA,S-844 67,S24_2000,Motorcycles,49,81.4,76,3988.6,3987.06,2005,3,Thursday,-1.54,-0.0
10402,2005-04-07,Paris,No asignado,EMEA,75016,S24_2000,Motorcycles,59,87.6,76,5168.4,5180.99,2005,4,Thursday,12.59,0.0
10416,2005-05-10,Reggio Emilia,No asignado,EMEA,42100,S24_2000,Motorcycles,32,87.6,76,2803.2,2792.37,2005,5,Tuesday,-10.83,-0.0
10105,2003-02-11,Kobenhavn,No asignado,EMEA,1734,S24_2011,Ships,43,100.0,122,6341.21,5626.48,2003,2,Tuesday,-714.73,-0.11
10117,2003-04-16,Singapore,No asignado,Japan,79903,S24_2011,Ships,41,100.0,122,5189.78,4810.08,2003,4,Wednesday,-379.7,-0.07
10129,2003-06-12,London,Isle of Wight,EMEA,WX3 6FW,S24_2011,Ships,45,100.0,122,6027.75,5654.98,2003,6,Thursday,-372.77,-0.06
10142,2003-08-08,San Rafael,CA,No asignado,97562,S24_2011,Ships,33,100.0,122,3366.0,3886.39,2003,8,Friday,520.39,0.15
10153,2003-09-28,Madrid,No asignado,EMEA,28034,S24_2011,Ships,40,100.0,122,5456.4,5015.61,2003,9,Sunday,-440.79,-0.08
10167,2003-10-23,Boras,No asignado,EMEA,S-844 67,S24_2011,Ships,33,100.0,122,3812.16,3995.57,2003,10,Thursday,183.41,0.05
10177,2003-11-07,Madrid,No asignado,EMEA,28023,S24_2011,Ships,50,100.0,122,6083.0,6470.67,2003,11,Friday,387.67,0.06
10185,2003-11-14,New Bedford,MA,No asignado,50553,S24_2011,Ships,30,100.0,122,3170.7,3477.27,2003,11,Friday,306.57,0.1
10197,2003-11-26,Barcelona,No asignado,EMEA,8022,S24_2011,Ships,41,100.0,122,4534.6,4669.71,2003,11,Wednesday,135.11,0.03
10208,2004-01-02,Lyon,No asignado,EMEA,69004,S24_2011,Ships,35,100.0,122,4301.15,4129.38,2004,1,Friday,-171.77,-0.04
10221,2004-02-18,Bruxelles,No asignado,EMEA,B-1180,S24_2011,Ships,49,100.0,122,6804.63,6156.53,2004,2,Wednesday,-648.1,-0.1
10232,2004-03-20,Cowes,Isle of Wight,EMEA,PO31 7PJ,S24_2011,Ships,46,100.0,122,5652.94,5985.26,2004,3,Saturday,332.32,0.06
10248,2004-05-07,NYC,NY,No asignado,10022,S24_2011,Ships,48,100.0,122,6960.48,5867.69,2004,5,Friday,-1092.79,-0.16
10261,2004-06-17,Montreal,Quebec,No asignado,H1J 1C3,S24_2011,Ships,36,100.0,122,4512.6,4548.17,2004,6,Thursday,35.57,0.01
10273,2004-07-21,Bruxelles,No asignado,EMEA,B-1180,S24_2011,Ships,22,100.0,122,2784.76,3027.73,2004,7,Wednesday,242.97,0.09
10283,2004-08-20,Tsawassen,BC,No asignado,T2F 8M4,S24_2011,Ships,42,100.0,122,5316.36,4889.65,2004,8,Friday,-426.71,-0.08
10293,2004-09-09,Torino,No asignado,EMEA,10100,S24_2011,Ships,21,100.0,122,2941.89,2560.88,2004,9,Thursday,-381.01,-0.13
10306,2004-10-14,Manchester,Isle of Wight,EMEA,EC2 5NT,S24_2011,Ships,29,100.0,122,3207.4,3546.88,2004,10,Thursday,339.48,0.11
